income,credit_score,debt_to_income,years_employed,age,education_level,num_credit_accounts,neighborhood_code,loan_amount_requested,has_cosigner,approved
45886.75,800,0.084,0.6,23,1,7,9,36655.17,0,1
37727.12,782,0.199,10.4,49,1,6,5,52760.81,0,0
24852.48,600,0.276,0.1,50,1,1,2,14594.26,0,0
28570.55,763,0.295,5.9,58,0,3,9,50548.86,0,0
20000.0,628,0.272,7.3,67,3,7,1,26143.47,0,1
46600.18,531,0.023,4.2,41,1,4,8,84835.96,0,1
36343.88,646,0.252,6.6,36,1,4,3,72806.67,0,0
30233.51,712,0.588,5.3,44,0,3,1,68014.07,0,0
47379.19,643,0.358,3.0,65,1,1,9,79219.83,0,1
58805.19,655,0.093,2.4,69,1,5,7,32903.23,1,1
139608.72,771,0.659,14.2,69,3,5,2,48096.64,0,0
23018.61,689,0.22,17.9,30,2,7,1,13224.21,0,0
87525.94,613,0.385,5.3,44,1,4,7,11439.52,0,1
79741.93,736,0.278,1.1,31,2,5,10,36263.7,1,1
33204.93,696,0.26,3.0,37,1,6,7,83160.8,0,1
54264.09,478,0.118,3.4,20,0,5,7,61778.18,0,0
38994.79,714,0.096,7.1,26,2,5,9,45328.47,0,1
53790.08,711,0.137,5.5,39,0,7,1,96864.07,0,0
104251.91,682,0.143,3.6,37,1,5,7,47006.1,0,1
66356.91,751,0.201,5.7,32,0,7,4,49543.53,0,0
63215.46,626,0.214,0.1,30,1,1,5,99290.32,0,1
39531.19,707,0.535,7.5,57,1,6,2,17479.46,1,0
23341.11,555,0.516,1.2,33,1,5,8,29283.32,0,0
44168.44,713,0.312,5.3,55,1,4,4,48064.15,0,1
89617.34,836,0.597,0.6,37,1,6,3,59272.75,0,0
22843.37,600,0.604,0.6,60,3,5,2,19067.83,0,0
28924.82,619,0.213,0.2,27,1,1,7,36238.14,0,1
52215.46,623,0.14,12.1,26,2,8,5,25925.06,1,1
29961.62,690,0.39,4.6,53,2,7,8,85740.12,0,1
32982.69,595,0.215,2.2,66,0,5,8,84288.89,0,0
39664.06,714,0.474,7.8,25,2,8,5,27784.54,0,1
24765.12,748,0.306,4.9,22,1,3,8,46317.99,0,0
30119.83,723,0.367,4.8,67,0,2,6,66906.03,0,0
69683.16,539,0.523,3.3,24,0,3,6,9575.5,0,1
25496.98,760,0.291,0.0,31,2,7,10,88942.77,0,1
22049.91,755,0.189,1.5,66,0,8,1,53547.25,0,0
35774.39,746,0.293,0.6,60,0,5,3,26521.2,1,0
70684.23,710,0.104,5.4,36,1,4,8,42691.73,1,1
44424.18,698,0.305,1.4,68,1,2,8,90658.69,0,1
38859.56,763,0.342,3.0,48,1,6,2,7354.4,0,0
50120.2,834,0.194,2.2,22,0,6,2,18565.1,0,0
20478.82,604,0.374,0.8,55,0,7,6,23310.19,0,0
62777.55,766,0.176,15.9,46,1,7,10,10710.66,0,1
59380.28,673,0.436,13.5,48,1,1,3,26399.3,0,1
39948.47,670,0.477,0.4,70,2,7,5,82629.82,1,0
81061.41,557,0.653,8.8,26,1,8,6,55072.29,0,1
27896.37,657,0.283,3.4,52,3,3,9,62516.12,0,0
86159.41,600,0.218,7.4,42,0,8,9,19809.08,0,1
52957.6,643,0.609,0.8,32,1,7,1,31439.95,0,1
41428.47,592,0.272,0.7,54,1,5,7,92161.38,0,1
48536.1,644,0.248,11.1,53,2,5,9,24991.8,0,1
46460.96,648,0.19,11.4,63,3,1,2,91140.64,0,0
90232.18,688,0.621,3.1,64,1,4,10,68005.3,0,0
28614.26,551,0.457,10.2,47,1,6,7,52763.41,0,0
33481.23,564,0.45,5.5,35,2,6,4,21525.19,0,1
82302.06,709,0.696,1.0,46,0,4,5,68992.04,0,1
36396.67,616,0.266,2.0,37,0,6,4,89207.74,1,0
76900.41,766,0.602,0.7,32,1,3,1,20179.18,0,0
114659.02,698,0.489,7.4,47,0,3,3,5587.03,0,1
40098.83,729,0.238,21.1,52,1,4,9,75305.81,0,1
68918.59,793,0.325,4.0,49,3,4,1,62043.77,1,0
27533.37,655,0.654,5.3,68,1,3,2,52793.31,0,0
71493.85,634,0.185,6.9,34,2,4,7,48324.36,0,0
54160.76,750,0.466,1.3,37,0,6,7,52271.66,0,0
62101.11,721,0.105,2.0,53,1,3,8,40585.4,0,0
35497.37,665,0.617,2.7,49,0,4,1,12821.51,1,0
21363.91,791,0.192,4.5,18,1,2,6,78693.78,0,0
63046.39,663,0.248,9.5,34,0,5,5,49444.22,0,0
20000.0,683,0.244,1.5,31,2,6,2,83370.66,0,0
41828.15,682,0.13,3.2,62,1,4,3,98310.97,0,0
78479.36,605,0.326,7.0,63,1,4,3,21316.26,1,0
53957.33,686,0.357,0.5,33,0,2,8,80380.96,0,0
129854.69,792,0.087,3.6,23,0,5,6,97864.23,0,1
81842.72,716,0.301,0.8,29,1,7,9,73821.52,0,0
35349.9,682,0.215,3.9,27,2,11,6,28367.05,0,1
49694.86,667,0.303,7.3,30,1,3,5,90166.15,0,0
47873.37,706,0.578,1.4,30,1,5,9,80356.16,0,0
22223.63,740,0.378,9.5,43,2,4,7,47684.4,0,1
30632.0,729,0.16,2.0,35,0,5,6,59393.93,0,0
37035.03,653,0.194,1.1,47,1,9,2,73582.61,1,0
20000.0,706,0.537,3.1,36,1,4,3,16829.47,0,0
50198.82,718,0.248,10.4,60,0,12,10,93063.47,0,1
43280.79,599,0.1,0.4,67,3,4,1,98807.19,1,0
21238.12,693,0.067,2.0,39,1,5,4,36400.58,0,0
60000.4,507,0.417,5.3,21,0,2,9,72933.07,0,1
70118.11,719,0.509,2.2,30,0,7,1,45023.95,1,0
54913.65,733,0.073,0.4,23,1,7,3,7634.84,0,0
41687.89,740,0.35,2.0,36,1,3,7,96078.1,0,0
65888.62,648,0.329,8.6,52,3,6,7,18520.56,0,1
68879.25,705,0.305,17.2,45,1,9,6,12119.63,0,1
57165.27,794,0.483,0.2,31,1,8,9,84532.97,0,0
32457.73,793,0.066,4.2,58,0,3,6,8217.41,0,1
56291.59,678,0.155,0.6,25,0,8,9,70349.27,0,1
89120.11,691,0.107,5.7,30,1,4,9,93357.23,0,1
36376.76,769,0.319,0.0,53,2,3,5,43587.73,0,1
139940.09,560,0.208,0.1,28,1,4,7,11493.39,0,0
37691.3,654,0.369,7.5,53,1,3,8,25737.78,0,0
49821.58,787,0.003,0.4,69,1,6,6,95090.79,0,0
35022.89,758,0.09,1.8,61,1,5,9,49211.67,0,0
54810.41,710,0.517,15.9,26,0,4,1,56429.2,1,1
20514.54,560,0.319,21.1,45,2,2,6,19825.8,0,1
37308.6,676,0.15,0.9,40,1,4,8,92211.61,0,0
28394.18,633,0.18,4.1,70,1,6,5,54127.38,0,1
52452.81,706,0.626,4.1,68,1,3,1,55241.76,0,0
80597.56,615,0.267,3.0,25,0,1,8,59724.49,0,0
67710.94,598,0.236,12.9,65,1,5,4,77900.63,0,1
20000.0,515,0.49,7.0,28,1,4,5,24280.53,0,0
136084.98,778,0.13,7.2,35,0,7,10,94521.31,0,1
56819.79,648,0.268,1.6,36,2,4,7,21663.48,0,0
33248.02,693,0.267,2.8,33,1,7,2,23754.43,0,0
53027.4,680,0.343,3.3,62,2,3,3,6178.78,0,0
53535.21,595,0.653,1.8,35,2,6,2,6870.0,1,0
35121.74,579,0.042,0.5,60,1,6,10,45739.96,1,0
54119.96,600,0.307,0.7,70,0,3,8,22382.32,0,0
36180.08,622,0.162,1.0,62,2,8,4,25130.67,0,0
40047.4,709,0.252,1.1,36,1,8,8,98853.19,0,1
34782.18,616,0.503,1.4,55,1,4,6,93284.83,0,1
23948.58,820,0.353,1.5,46,0,5,2,35633.08,0,0
52728.86,762,0.133,3.0,59,1,5,1,37599.99,1,0
65686.57,745,0.262,3.6,26,1,5,4,32749.35,0,1
63414.12,670,0.082,1.8,51,1,4,1,88811.95,0,0
73862.65,801,0.07,11.9,58,3,5,8,14337.16,0,1
57651.42,663,0.086,4.0,58,1,3,5,60488.17,0,0
37557.83,677,0.42,7.7,68,1,4,4,22698.74,0,0
74595.24,694,0.268,12.9,21,1,5,7,77024.54,0,1
24865.62,736,0.505,0.9,36,0,6,10,64979.17,0,1
31246.55,731,0.216,2.8,43,2,5,7,41845.14,0,1
30269.62,642,0.499,2.8,34,1,6,8,14320.36,0,1
84122.39,637,0.113,2.2,34,2,8,9,77903.83,0,0
78542.43,731,0.422,0.0,27,1,4,3,12318.45,0,0
62545.69,737,0.483,8.5,60,1,6,1,31005.55,0,0
83781.29,649,0.272,0.6,65,1,8,9,29096.3,0,0
31582.51,553,0.092,27.0,22,2,5,4,59959.87,0,1
58354.84,663,0.13,7.4,26,1,4,8,53804.64,1,1
46046.76,730,0.156,4.3,30,1,4,5,31575.56,0,0
74864.95,824,0.372,0.8,44,0,2,3,45885.64,0,0
46276.42,584,0.656,3.6,59,2,7,2,46454.83,0,0
40438.14,646,0.061,1.5,22,1,4,1,59488.15,1,0
64244.68,649,0.301,1.5,51,1,8,1,90332.68,0,0
75969.3,788,0.131,8.8,26,0,1,9,18483.59,1,1
35095.47,677,0.317,2.4,69,1,6,8,57981.19,1,0
47546.44,607,0.26,3.0,65,1,2,1,6746.02,0,0
28876.39,725,0.369,9.3,67,0,4,10,71330.96,0,1
20000.0,648,0.334,0.5,24,2,10,8,65837.42,0,0
54188.82,582,0.333,4.5,43,1,2,4,70931.49,0,1
66466.46,609,0.451,4.3,27,2,8,3,50119.56,0,1
55884.0,819,0.347,2.8,49,1,12,6,22751.55,0,0
20000.0,711,0.277,8.9,30,0,8,9,47567.7,0,1
41133.38,689,0.487,14.3,58,1,4,9,7241.81,0,1
20000.0,660,0.424,3.1,51,1,5,7,41236.39,0,1
97231.55,703,0.29,3.0,48,1,14,2,84664.64,0,0
28480.44,702,0.356,3.5,61,1,5,7,37165.71,0,0
91830.69,703,0.216,6.4,44,2,4,1,61216.65,1,1
78663.52,689,0.589,5.5,32,0,8,7,29805.93,0,1
31247.82,750,0.226,1.3,50,2,4,7,17750.68,1,1
27822.7,682,0.163,0.3,68,1,8,9,54487.64,0,0
58406.65,602,0.186,14.9,49,1,5,9,8397.6,0,1
32139.4,631,0.47,1.5,51,0,2,1,90925.61,0,0
51598.21,522,0.372,5.1,67,1,11,9,78832.29,0,1
38506.65,842,0.093,8.8,45,2,3,6,99802.31,0,1
20119.02,749,0.352,1.8,70,2,5,9,99352.55,1,1
20000.0,614,0.187,5.0,26,1,5,2,74253.67,0,0
54904.04,657,0.666,0.6,46,1,9,7,78785.64,0,0
37020.28,629,0.062,17.5,29,0,4,9,55168.7,0,0
37177.35,803,0.151,0.3,42,2,1,8,25761.63,0,1
69420.11,566,0.541,2.9,27,1,6,9,81798.76,0,0
88143.47,689,0.392,3.8,30,2,4,6,30620.89,0,1
42775.79,671,0.321,7.8,29,1,4,7,66748.58,0,1
41344.75,746,0.228,0.6,35,0,5,7,74433.31,0,0
62948.46,672,0.331,2.9,25,1,5,1,58607.68,0,1
24872.85,539,0.089,1.8,60,1,6,1,67959.11,0,0
54807.18,660,0.516,1.9,29,1,4,5,32826.58,0,0
64598.27,602,0.226,7.5,40,0,3,1,77248.98,0,1
68879.58,686,0.012,0.0,19,2,8,8,94637.07,0,1
20000.0,795,0.316,6.9,23,0,5,8,50980.54,0,0
33500.73,541,0.141,8.3,65,2,7,6,16492.87,0,1
31598.61,616,0.372,11.6,62,0,6,2,63873.24,0,0
51531.24,636,0.42,4.9,62,3,5,8,37434.23,0,0
62340.86,649,0.337,2.0,39,3,5,2,44815.03,0,0
103606.49,739,0.267,2.8,25,1,6,1,19404.39,1,0
38273.66,666,0.265,17.5,24,3,5,10,64449.83,0,1
38223.8,713,0.581,10.7,49,2,5,4,79788.72,0,0
87102.08,630,0.276,3.1,61,0,5,9,77811.79,0,1
56856.65,698,0.254,14.3,65,3,7,2,99418.76,0,0
92394.78,742,0.093,8.7,33,0,4,9,25158.7,0,1
56633.96,621,0.174,11.6,35,0,4,5,91843.53,0,0
27486.26,743,0.312,5.7,23,1,7,3,74598.77,0,1
25170.7,684,0.391,9.7,58,0,5,3,72211.12,0,1
22567.0,764,0.187,11.1,32,0,7,10,69957.05,0,0
68256.36,664,0.569,0.5,43,3,10,10,56144.63,0,1
88813.9,710,0.647,16.8,66,3,7,10,40971.72,1,1
123584.58,677,0.095,2.0,57,2,3,3,94617.84,1,0
74723.71,672,0.303,2.9,21,1,6,5,19353.26,0,1
87677.39,701,0.239,7.8,18,3,3,10,21718.3,0,1
36680.18,723,0.186,5.5,59,0,4,3,6587.89,1,1
27495.9,580,0.399,11.2,47,3,6,9,75241.58,0,1
74984.72,795,0.467,2.6,55,1,4,4,89928.58,0,0
60405.8,531,0.215,2.3,26,2,4,8,22674.23,0,1
51726.33,625,0.137,0.2,63,1,3,9,8269.9,1,1
59497.27,672,0.22,3.1,58,3,5,4,28189.87,0,0
57618.14,713,0.316,6.4,64,2,6,6,88948.48,1,1
93144.6,806,0.366,1.8,36,2,5,2,6537.41,0,0
93666.21,531,0.335,3.1,32,1,6,7,14609.88,0,0
64351.16,639,0.388,1.2,26,2,8,6,7373.9,1,1
74824.56,510,0.373,7.4,66,2,4,5,94599.25,0,1
63388.09,683,0.213,0.3,27,0,4,3,17872.8,0,0
38925.9,702,0.42,6.1,24,1,6,6,90539.74,0,1
71559.34,807,0.519,2.4,28,0,4,9,49976.67,1,0
24410.11,690,0.11,0.2,58,2,5,9,42511.52,0,0
83029.05,764,0.403,9.6,64,0,6,6,45518.65,0,1
26976.96,727,0.163,3.3,60,3,11,6,44773.58,0,0
56551.2,645,0.146,4.6,47,1,3,6,37464.47,1,1
32126.07,567,0.352,6.6,70,0,7,9,82025.93,0,0
64646.84,702,0.112,5.3,22,3,5,9,53259.59,0,1
48196.29,561,0.542,6.6,63,0,4,10,99143.17,0,1
22084.3,784,0.291,7.2,40,1,5,9,54188.3,0,1
60497.05,667,0.458,4.4,42,2,2,4,82755.06,0,0
36718.63,776,0.447,2.3,25,1,6,5,75784.21,0,1
76158.61,642,0.187,1.4,20,1,3,9,43104.75,0,1
49053.31,702,0.271,11.7,34,2,10,2,79920.36,0,1
59737.22,697,0.297,17.5,27,3,6,3,19721.95,0,1
30370.15,676,0.115,2.2,43,0,5,10,24317.49,0,1
36509.72,645,0.247,0.6,26,0,1,1,63793.55,1,0
38975.19,711,0.199,1.3,25,1,9,9,72598.58,1,0
75233.45,606,0.392,5.6,64,1,3,9,66163.74,1,1
113401.35,583,0.203,0.9,66,1,4,6,53397.16,1,0
32774.76,779,0.282,7.6,68,0,6,3,18072.7,1,0
83987.57,738,0.196,12.8,53,1,5,5,40412.22,1,1
20000.0,685,0.303,16.6,58,2,2,8,62464.65,0,1
26981.46,813,0.315,0.0,61,0,8,6,26476.66,0,0
30351.79,659,0.397,15.9,52,0,6,7,65594.42,0,1
24927.97,786,0.396,6.7,35,1,3,1,27256.67,0,1
22207.95,694,0.511,0.4,26,0,4,2,14296.55,0,0
60264.56,598,0.483,2.7,30,1,3,6,35812.14,0,1
44044.96,828,0.715,6.0,62,1,5,8,30911.6,0,1
59260.76,759,0.176,15.7,54,1,4,5,81992.36,1,1
69233.24,670,0.354,0.9,42,1,8,8,50943.31,0,1
55983.29,738,0.299,0.7,20,1,5,4,11084.0,0,0
68110.15,648,0.333,3.2,32,2,5,1,82478.86,0,0
47345.82,746,0.398,17.2,56,3,5,8,30525.38,1,0
27078.72,489,0.166,17.8,45,1,6,5,58948.05,0,0
83192.05,598,0.227,1.3,41,1,3,10,56444.83,0,0
36513.74,758,0.057,1.9,34,0,2,7,97300.82,0,0
30705.65,660,0.39,11.9,50,2,4,5,29218.85,0,1
44848.3,697,0.125,6.6,68,1,7,1,18792.52,0,0
31057.47,572,0.182,17.9,65,0,3,3,29550.23,0,1
39786.57,828,0.123,11.2,20,0,5,2,59763.84,0,1
58222.49,775,0.391,1.2,43,0,4,1,25666.61,0,0
58347.45,664,0.421,7.1,35,0,6,6,37344.71,0,1
31290.97,648,0.116,0.2,45,1,5,3,67515.21,0,0
38412.85,762,0.011,8.5,50,3,6,9,16065.6,0,1
83882.01,839,0.412,4.6,28,2,6,9,94803.9,0,1
62830.76,756,0.585,15.6,59,1,5,1,55573.47,0,0
138348.69,850,0.433,16.1,43,1,4,9,50941.69,0,1
88438.62,606,0.505,0.3,70,1,3,6,39489.23,1,0
86868.13,614,0.216,0.9,19,1,6,2,28338.15,0,0
24491.12,585,0.421,3.3,28,1,6,7,50923.07,0,0
71820.86,715,0.526,10.6,54,0,0,2,51195.88,0,0
47736.26,694,0.093,8.4,54,1,3,1,10331.59,0,0
37216.56,668,0.715,16.7,48,1,5,7,85501.78,0,1
53316.85,745,0.288,4.8,69,0,3,6,82972.44,0,0
78637.64,779,0.208,1.5,40,0,2,8,47541.63,0,0
62970.13,558,0.486,0.1,40,0,5,1,36991.83,0,1
31595.28,632,0.124,1.3,65,1,7,3,52398.54,0,0
71056.42,746,0.264,5.6,46,1,7,8,26036.27,0,1
35639.37,643,0.21,13.0,36,0,4,1,5080.03,0,0
54630.17,616,0.119,1.9,55,0,3,8,38658.68,0,1
42121.98,761,0.53,10.4,50,0,8,1,6710.5,0,1
43939.41,577,0.195,2.5,34,3,5,6,8866.74,0,1
71906.47,656,0.409,1.8,33,1,5,8,7799.66,0,0
29141.05,706,0.335,3.6,39,0,6,2,88605.62,1,0
129650.49,634,0.626,2.9,22,1,7,8,18642.67,0,0
20000.0,743,0.435,12.3,67,0,4,8,29162.14,0,1
36357.88,634,0.126,3.2,28,1,6,6,51575.25,0,1
58988.98,793,0.215,1.6,28,0,4,2,55284.52,0,0
65654.22,670,0.118,9.2,52,3,6,9,16596.5,0,1
46618.94,734,0.682,30.0,56,3,2,8,91403.78,0,0
47634.12,740,0.399,5.2,56,1,5,8,26952.79,0,1
60190.81,630,0.364,1.4,38,2,3,9,94545.93,0,1
43672.12,516,0.098,1.4,63,1,3,8,29403.2,0,0
98379.79,709,0.218,0.3,46,3,3,7,5246.42,0,0
74583.5,686,0.099,0.4,41,1,8,1,97326.83,0,0
75842.35,724,0.415,12.3,60,0,4,2,50953.05,0,0
30240.02,662,0.2,0.5,31,0,11,7,88481.29,0,1
47113.07,646,0.29,3.3,63,0,5,9,74762.58,0,1
42182.77,841,0.386,6.0,46,1,3,1,22006.78,0,0
29649.46,562,0.319,9.5,65,0,7,9,85300.53,0,0
58693.37,739,0.333,0.9,28,1,7,7,9852.44,0,1
37465.55,634,0.146,2.9,67,1,2,3,53218.03,1,0
68029.85,653,0.383,1.4,54,2,9,8,29140.75,0,1
28707.23,655,0.077,1.5,50,1,3,6,39350.69,0,0
115788.47,616,0.234,1.8,40,1,9,8,76917.69,0,0
31314.41,726,0.058,4.4,68,1,4,7,69921.43,0,1
54701.76,791,0.418,0.1,41,2,2,8,46807.93,0,1
72833.38,718,0.287,2.6,44,0,6,7,9362.25,0,0
36852.54,688,0.402,1.0,59,0,3,3,8791.99,0,0
75074.36,601,0.32,17.1,33,2,6,1,71709.43,0,0
26513.47,721,0.192,4.4,33,2,8,6,95138.81,1,1
101322.0,850,0.121,10.1,58,1,3,8,85490.38,1,1
49368.83,650,0.594,1.1,25,1,6,2,16607.48,0,0
36380.72,650,0.588,8.3,61,0,7,7,16516.55,0,0
42209.86,635,0.645,2.7,51,0,3,2,63000.2,0,0
73457.31,641,0.06,1.0,46,3,1,7,67473.17,0,0
36598.86,460,0.327,7.2,30,0,6,6,63566.47,0,1
33702.29,712,0.436,7.2,59,1,5,2,89112.3,0,0
43880.78,612,0.117,27.5,60,2,7,9,26945.44,1,1
27214.87,551,0.315,7.6,43,0,5,6,21367.98,0,0
121816.6,740,0.27,0.8,38,0,5,9,91845.92,0,1
36930.86,593,0.189,1.9,31,1,5,9,73604.21,0,1
74295.7,653,0.053,3.0,57,1,10,10,72614.08,0,0
54433.5,797,0.437,0.7,51,0,11,6,36860.99,0,0
29963.43,567,0.266,7.8,29,0,3,6,64647.84,1,0
48875.07,557,0.638,3.7,59,0,8,9,74036.69,0,1
72547.83,702,0.373,14.5,64,0,4,8,62026.19,0,1
44616.96,772,0.444,4.4,21,0,3,6,74940.98,0,0
89014.67,554,0.214,3.7,58,1,5,8,61054.79,0,0
81695.79,713,0.381,0.4,62,0,4,9,98293.03,0,0
77610.46,726,0.449,0.8,70,2,8,6,51740.31,0,1
38955.36,515,0.092,9.5,30,0,10,10,6184.55,1,1
28569.04,744,0.139,23.4,37,1,6,9,20517.54,0,1
36069.62,750,0.32,2.7,68,1,4,1,96595.04,0,0
54074.63,655,0.482,8.3,23,2,4,3,49604.45,0,1
64401.57,780,0.597,4.9,45,0,5,6,16449.54,1,0
20000.0,771,0.14,16.0,44,0,6,2,19802.92,0,1
48822.35,688,0.127,1.4,50,2,5,9,7750.21,0,1
53052.89,644,0.382,3.9,35,2,5,7,26502.26,0,1
42669.0,602,0.53,2.6,66,0,1,6,98731.3,0,0
93492.54,677,0.133,3.9,32,0,6,1,36237.45,0,0
60529.74,726,0.351,1.6,52,2,3,8,28773.95,0,1
94381.08,654,0.006,3.4,44,0,7,5,68424.01,0,1
44003.29,504,0.443,4.9,32,2,5,6,69048.79,0,0
78334.14,781,0.565,0.4,28,3,5,6,96944.19,1,1
111027.5,695,0.076,6.8,68,0,1,1,74311.78,1,1
94451.97,650,0.41,6.1,47,2,4,9,15446.84,0,1
28393.89,749,0.357,10.6,49,1,6,6,98631.81,0,1
43181.26,802,0.329,2.8,59,2,8,3,76272.54,1,0
41250.46,456,0.26,0.3,22,1,3,7,29625.57,0,0
62606.68,715,0.17,3.1,55,0,3,5,29813.62,1,1
69090.79,566,0.056,0.7,27,2,6,2,96199.74,0,0
32226.8,720,0.401,5.2,57,0,6,2,23300.47,0,1
50712.07,690,0.333,0.2,25,3,8,10,26620.82,0,1
20000.0,731,0.295,2.3,61,1,8,8,39098.47,0,0
100807.95,640,0.42,0.4,53,0,4,6,69549.78,0,1
37941.96,530,0.08,0.0,38,0,4,4,45823.78,0,0
50409.35,644,0.632,16.2,37,2,8,8,34570.1,0,1
41989.51,713,0.574,27.8,26,1,4,6,30424.3,0,1
86943.5,761,0.087,4.1,65,2,9,8,16884.11,0,0
20000.0,586,0.272,1.4,24,0,5,8,56894.28,0,0
48615.36,762,0.716,12.1,43,1,4,7,30974.14,0,1
46494.56,628,0.446,12.8,30,2,7,10,36490.9,0,1
39072.8,709,0.48,9.6,70,0,8,5,5740.65,0,0
116205.25,639,0.302,3.9,48,1,4,6,55467.78,0,1
31455.69,695,0.278,0.4,26,3,6,2,71160.21,0,1
72106.4,751,0.287,0.5,53,1,2,2,93115.72,0,0
58578.7,582,0.193,11.3,70,2,7,6,23727.06,0,1
92111.92,626,0.298,10.4,49,2,4,7,92339.44,0,1
35115.77,695,0.438,2.8,42,1,4,3,39307.4,0,0
33979.6,850,0.135,2.0,33,2,6,1,81227.32,0,0
84798.65,611,0.344,5.2,23,1,3,9,90196.19,1,1
60637.01,843,0.261,8.2,30,1,4,4,96329.63,0,0
22641.31,840,0.461,6.6,47,0,6,7,35917.17,0,1
37434.48,672,0.1,4.8,57,3,2,8,29743.1,1,1
59467.86,656,0.468,1.3,64,2,7,1,46758.61,0,0
74524.42,625,0.396,1.5,59,0,4,5,57692.07,0,0
34904.98,675,0.231,6.4,25,1,5,4,70611.64,0,1
20000.0,567,0.415,8.1,58,1,8,8,70728.36,1,1
63679.09,674,0.107,0.6,48,1,5,2,16081.71,0,0
26631.22,800,0.233,1.0,42,3,4,6,63122.67,0,0
20000.0,631,0.687,5.7,48,0,6,6,20947.53,0,0
20000.0,661,0.255,2.5,18,3,7,10,72579.98,0,0
73643.45,544,0.236,4.1,22,0,4,3,97775.16,1,0
52276.84,710,0.361,4.8,45,1,6,8,78235.48,1,1
43790.48,701,0.222,7.5,27,1,8,3,70999.84,0,0
98175.52,685,0.332,8.2,46,0,3,5,12361.04,0,1
67417.66,663,0.312,1.6,36,1,8,7,22540.14,0,0
109990.58,657,0.312,3.9,65,2,10,7,38747.86,0,0
24431.59,720,0.141,0.7,67,0,7,1,93680.37,0,0
48181.22,678,0.381,9.2,69,0,4,5,36434.71,0,0
21843.16,705,0.174,9.3,65,1,6,2,82308.31,0,0
43708.98,697,0.271,1.8,69,2,3,6,14856.38,0,0
43290.66,770,0.17,0.9,55,3,1,2,67890.21,0,0
67057.57,734,0.3,0.4,68,0,3,4,79015.34,0,0
50150.41,695,0.323,4.3,51,3,1,5,56577.57,0,0
66950.15,801,0.274,0.5,60,1,2,5,77850.36,0,0
69683.59,714,0.201,5.7,25,0,5,5,73748.2,1,0
143984.99,784,0.167,5.7,53,3,6,5,50313.17,1,1
41871.12,729,0.018,4.8,66,0,7,2,87224.31,0,0
30622.45,533,0.358,10.5,46,2,1,10,37454.79,1,0
55439.18,784,0.167,2.4,28,2,7,6,45413.85,0,1
32822.19,691,0.452,11.6,45,1,4,2,56286.8,0,0
102845.22,676,0.381,0.2,55,1,5,7,17416.37,1,1
42548.12,703,0.21,0.6,58,1,3,2,53955.18,0,0
36945.97,652,0.13,2.7,45,0,4,7,35791.03,0,0
38728.93,698,0.198,4.5,29,2,4,1,29383.23,0,0
70207.38,633,0.591,0.2,66,3,3,5,59799.32,0,0
45302.91,782,0.408,4.2,58,1,3,4,36312.28,1,1
35566.75,671,0.225,1.8,32,3,6,5,86273.23,1,1
112721.56,649,0.129,10.9,60,1,5,8,43948.04,1,1
31949.6,606,0.298,3.8,36,1,4,9,44238.57,0,0
49900.34,702,0.229,4.4,34,1,6,3,98284.5,0,0
67924.57,695,0.439,14.6,63,0,3,4,37445.06,1,0
21684.05,711,0.091,7.2,63,3,6,6,17491.17,0,1
62325.77,598,0.302,2.9,39,2,4,6,88275.41,0,1
28924.55,552,0.587,3.2,18,2,7,2,92114.84,0,0
73968.26,730,0.245,5.2,28,1,9,7,26512.75,1,1
30293.08,799,0.082,1.1,65,2,9,3,88797.32,0,1
69312.78,598,0.239,0.5,65,1,2,9,51982.9,0,0
85213.62,807,0.221,1.9,42,1,1,8,9126.01,0,0
75411.74,703,0.179,7.5,34,3,2,9,57138.95,0,1
55584.43,679,0.271,1.5,34,1,8,2,85633.44,0,0
43667.07,648,0.307,0.7,65,1,9,2,42681.7,0,0
36746.2,569,0.451,1.2,35,0,2,7,57345.0,0,0
102284.9,759,0.346,5.7,45,3,9,1,18358.36,0,0
34553.09,618,0.395,4.8,56,0,7,2,85008.71,0,0
29186.66,618,0.364,5.8,29,0,3,3,15154.57,0,0
68369.66,759,0.099,1.9,31,0,8,8,13970.76,1,1
32923.16,529,0.286,11.6,37,1,9,4,93688.05,0,0
30484.34,558,0.358,3.0,52,0,4,6,87979.93,0,0
23818.02,679,0.409,3.6,61,2,3,2,59613.11,0,0
38505.07,703,0.592,14.9,46,1,7,7,15084.62,0,1
47034.77,719,0.216,19.4,25,2,5,2,56868.68,0,1
55356.31,656,0.209,5.4,41,0,4,8,92451.55,1,1
78877.64,850,0.309,14.5,25,0,2,1,63173.72,0,0
63796.2,662,0.197,3.9,23,2,5,3,23832.62,0,0
44558.75,662,0.133,1.8,49,1,3,10,91053.92,0,1
44395.89,616,0.148,1.9,68,0,4,8,87218.34,0,0
63264.44,690,0.209,4.1,62,3,9,8,56925.81,1,0
92622.29,729,0.062,4.6,58,0,5,1,85963.11,0,0
52216.67,776,0.6,2.9,56,0,5,5,10354.4,1,0
38771.26,561,0.234,10.8,65,1,8,6,48812.22,0,1
29838.86,660,0.232,2.8,57,0,9,3,21918.47,0,0
23798.96,716,0.318,1.6,51,0,4,4,84566.39,0,0
68400.46,727,0.051,0.0,37,2,6,5,97263.17,0,0
65446.56,681,0.549,17.6,23,0,6,9,93416.44,0,1
65426.44,723,0.337,8.7,42,0,4,2,52818.1,1,0
